15.4066	-0.452633
22.9401	-0.652063
20.6216	-0.732743
24.3016	-0.576775
20.2934	-0.577804
18.8771	-0.693741
17.4703	-0.757996
21.867	-0.553407
18.5977	-0.58663
19.1084	-0.669415
17.0404	-0.514463
21.2397	-0.552084
18.0256	-0.618228
17.045	-0.714427
20.2655	-0.648586
51.928	-1.90855
114.666	-1.98764
143.174	-1.95052
205.425	-2.14695
235.932	-2.11743
276.922	-1.9554
271.141	-1.9353
277.858	-1.84569
234.831	-1.94347
197.686	-1.94014
214.822	-1.83731
217.695	-1.90718
223.421	-1.81905
224.371	-1.83634
233.173	-1.92111
232.134	-1.9854
237.468	-1.94577
240.324	-1.96607
243.894	-1.87628
228.071	-1.92741
233.464	-1.8775
543.716	-1.4348
944.417	-1.54092
1008.26	-1.37779
1101.89	-1.2585
1095.94	-1.21596
965.435	-1.41018
946.365	-1.38354
1042.61	-1.13344
888.911	-1.24911
819.724	-1.17445
658.793	-1.0427
264.433	-0.789807
406.686	-0.513904
570.057	-0.753313
794.743	-0.551285
1097.41	-0.0393328
1155.41	0.0909449
1056.5	0.0487111
933.248	-0.116708
878.259	-0.199994
741.986	-0.418322
437.271	-0.861091
113.317	-1.20117
88.2168	-1.35766
117.786	-1.50813
134.616	-1.66992
158.466	-1.6643
150.544	-1.76429
163.243	-1.74886
178.899	-1.73442
177.132	-1.72684
268.882	-1.56621
453.128	-1.6052
575.437	-1.57048
638.602	-1.40774
649.336	-1.30565
655.674	-1.23102
620.193	-1.09766
550.625	-0.95439
395.749	-0.769552
238.812	-0.623728
181.889	-0.241368
116.445	-0.310435
150.912	-0.33073
177.267	-0.40313
241.725	-0.386066
241.091	-0.725488
280.896	-0.906821
361.972	-0.890657
472.986	-0.870653
512.175	-1.01475
462.839	-1.23133
320.952	-1.45514
155.047	-1.77138
101.372	-1.84795
82.6873	-2.00048
75.0219	-2.01379
62.4038	-1.89132
107.406	-1.08713
98.3464	-0.951975
77.2009	-0.728468
124.343	0.311961
130.599	-0.0271868
135.48	0.352851
111.378	0.306287
39.2785	-0.448526
26.9843	-0.469891
25.4709	-0.762807
31.0124	-0.943164
94.4809	-1.89589
128.558	-2.11766
164.593	-1.8852
657.865	-0.560789
687.373	-0.857252
356.632	-1.57796
239.156	-1.85902
167.055	-1.85764
94.3961	-1.96545
65.2249	-1.71664
47.7093	-1.31934
45.7633	-1.2392
47.3579	-0.619468
44.4905	-0.151667
52.7469	-0.00458794
51.4636	0.452669
73.0258	0.867997
87.3024	0.960251
120.678	1.42145
130.902	1.04964
111.714	0.702025
76.6004	0.658096
76.001	0.0729934
53.2899	0.0046235
31.9756	-0.431247
22.58	-0.630054
23.4295	-0.338015
20.846	-0.610516
18.5572	-0.612432
21.2207	-0.7353
26.5362	-0.695103
34.8668	-0.594908
43.3443	-0.987545
111.301	-1.20179
488.756	-1.14016
89.5158	-1.27347
33.654	-1.42587
267.419	-0.149124
514.347	-0.680716
740.332	-1.1276
793.581	-1.0577
774.535	-1.13292
728.098	-1.20861
675.039	-1.29083
652.519	-1.27283
737.624	-1.01649
732.634	-1.06047
554.326	-1.45675
532.589	-1.5366
482.323	-1.73048
401.891	-1.8525
352.768	-1.92123
409.664	-1.9276
360.201	-2.04386
301.195	-2.04896
110.766	-1.87552
37.8702	-1.79953
39.2248	-1.64555
33.3987	-1.67662
35.9847	-1.64922
33.3161	-1.62721
28.3295	-1.46022
39.6052	-0.89456
86.9724	-0.240986
35.7058	-0.931303
38.8921	-1.10511
33.5211	-1.2674
38.4399	-1.18863
42.51	-1.21994
53.1669	-1.62985
69.0385	-1.86341
102.456	-1.81248
166.541	-1.8161
143.865	-1.94908
118.238	-1.51126
115.425	-1.91655
360.352	-2.16457
134.722	-1.65644
104.419	-1.38378
50.8119	-1.59037
62.6391	-2.17443
46.942	-1.93515
45.0592	-1.91615
38.5075	-1.76616
36.9657	-1.57292
30.678	-1.56916
32.044	-1.32718
29.0888	-1.3517
24.4365	-1.18488
25.5585	-1.05954
21.6187	-0.798883
19.5091	-0.67816
21.8553	-0.508624
20.3046	-0.555351
22.5895	-0.722114
19.9239	-0.617895
15.756	-0.439123
19.4722	-0.560719
20.2707	-0.606696
19.7119	-0.450594
14.5762	-0.676215
20.7745	0.191544
24.8559	-0.0349025
15.1086	-0.659329
14.4633	-0.48536
13.9995	-0.680114
16.3905	-0.647722
16.221	-0.722941
14.8861	-0.648011
14.5479	-0.469808
15.3259	-0.263786
21.165	-0.530445
391.231	-0.33849
359.586	-0.258326
501.333	-1.27923
594.799	-1.18332
232.43	-1.10002
222.904	-0.745546
405.583	-0.989341
571.537	-1.3287
720.818	-1.33033
779.125	-1.34137
838.82	-1.29733
803.491	-1.39366
843.098	-1.25651
805.786	-1.21992
661.475	-1.2636
586.146	-1.22331
466.869	-1.14359
347.576	-1.14867
284.467	-1.15928
237.766	-1.15072
219.3	-1.06423
215.064	-1.03312
263.889	-0.83202
377.526	-0.503895
516.72	-0.429737
720.028	-0.347016
956.027	-0.355644
1247.32	-0.415998
1297.67	-0.619942
1052.44	-0.830789
781.16	-1.05245
564.525	-1.16966
453.543	-1.2067
396.16	-1.23129
370.749	-1.50312
292.098	-2.13446
158.663	-2.31086
84.2668	-1.59276
272.336	-1.39836
393.868	-1.85755
313.711	-2.10994
210.909	-1.50063
460.052	-1.69078
712.3	-1.79703
952.353	-1.47458
1134.8	-1.25162
1351.8	-1.13674
1615.91	-0.949314
1622.53	-1.01201
1747.91	-0.899661
1762.47	-0.912501
1688.27	-1.00542
1642.62	-1.04736
1506.84	-1.16314
1287.02	-1.33317
1051.63	-1.50803
840.938	-1.44083
666.969	-1.4037
608.891	-1.36337
587.583	-1.34645
393.07	-1.58697
220.305	-1.64893
221.358	-1.65723
219.232	-1.69136
200.093	-1.77157
239.98	-1.65026
245.815	-1.7346
445.39	-1.46579
660.443	-1.1767
639.001	-1.18968
536.256	-1.34924
362.465	-1.55912
210.416	-1.50848
148.78	-1.73046
139.847	-1.80618
124.996	-1.83448
104.676	-1.80539
74.6536	-1.91509
87.1792	-1.83186
58.2678	-1.86231
36.1169	-1.43957
20.0211	-1.05993
20.6977	-1.09599
19.958	-0.96951
177.823	-0.481776
630.011	-0.330612
139.915	-0.244243
355.081	-1.62119
718.307	-1.41115
370.322	-1.75503
461.065	-2.22264
103.171	-2.26247
46.9666	-1.77069
33.6367	-1.55347
28.6969	-1.60251
45.6892	-1.1351
199.059	-0.72721
128.891	-1.02011
93.4779	-1.34622
279.986	-1.65761
529.383	-1.18583
544.445	-1.14045
447.98	-1.19145
278.105	-1.37025
112.067	-1.38416
31.2045	-1.47705
22.9274	-1.32901
24.2017	-1.21837
153.162	-0.661299
160.514	-0.708474
55.1497	-0.783016
39.1818	-1.1824
228.877	-1.62631
357.343	-1.53876
328.816	-1.68498
223.836	-1.36364
126.719	-1.22718
141.682	-0.214486
143.667	0.421665
124.357	0.619824
127.13	0.851105
134.942	1.15051
142.237	1.09638
115.89	1.08879
108.904	0.84651
112.208	0.734832
91.1104	0.406873
120.144	-1.01263
268.467	-0.806056
373.643	-0.816891
303.832	-1.10745
311.412	-0.925427
119.965	-1.14032
92.6873	-0.338949
94.6588	0.214232
85.7074	0.465026
67.1049	0.0933053
35.181	-0.156044
36.0073	-0.439142
26.9967	-0.273551
22.9243	-0.227004
23.9978	-0.266213
30.5874	-0.937268
28.8833	-0.601305
45.7124	-0.805504
160.067	-1.913
264.286	-2.22329
134.487	-2.41452
158.344	-2.2728
148.371	-1.7481
114.572	-1.83437
107.013	-1.88343
117.796	-1.63942
126.079	-1.32899
128.603	-1.06678
142.049	-0.90179
163.99	-0.803377
126.929	-1.38552
69.3557	-1.83726
54.9654	-2.07366
53.4088	-1.91087
